Topic,Sentiment,TwitterID
"google","irrelevant","126487783077449728"
"google","irrelevant","126487738294861824"
"google","irrelevant","126487624444674048"
"google","irrelevant","126487457381359617"
"google","irrelevant","126487454797668353"
"google","irrelevant","126487406131150848"
"google","irrelevant","126487318650568704"
"google","irrelevant","126486956149448704"
"google","irrelevant","126486814520381440"
"google","irrelevant","126486790818373632"
"google","irrelevant","126486526631743488"
"google","irrelevant","126486211824058368"
"google","irrelevant","126486125874384896"
"google","irrelevant","126485882265018368"
"google","irrelevant","126485702056751105"
"google","negative","126527166195314688"
"google","negative","126526648928579584"
"google","negative","126520337289580544"
"google","negative","126517608697708545"
"google","negative","126516572343910400"
"google","negative","126516408317251585"
"google","negative","126515822750478337"
"google","negative","126515697181409280"
"google","negative","126514511862706176"
"google","negative","126507644742672384"
"google","negative","126499555742203904"
"google","negative","126497996350304257"
"google","negative","126495219058348032"
"google","negative","126494402381225984"
"google","negative","126494319749238784"
"google","negative","126494261922381824"
"google","negative","126493616519647232"
"google","negative","126493030185316352"
"google","negative","126492741764005890"
"google","negative","126492244151771137"
"google","negative","126491502493962240"
"google","negative","126490750958567424"
"google","negative","126490477288636416"
"google","negative","126489936944832512"
"google","negative","126487604035198976"
"google","negative","126487152338026496"
"google","neutral","126535016049160192"
"google","neutral","126534917290070016"
"google","neutral","126534362148782080"
"google","neutral","126534083797987328"
"google","neutral","126534080627093504"
"google","neutral","126533740628422656"
"google","neutral","126533547803680770"
"google","neutral","126533491495157760"
"google","neutral","126533487590248448"
"google","neutral","126532798994583552"
"google","neutral","126532569259970560"
"google","neutral","126532361587396610"
"google","neutral","126532316859338752"
"google","neutral","126532141302558720"
"google","neutral","126532064823619584"
"google","neutral","126531693522857984"
"google","neutral","126531561691693056"
"google","neutral","126531560194326530"
"google","neutral","126531524945395713"
"google","neutral","126531297249202176"
"google","neutral","126531285475799040"
"google","neutral","126531278517448705"
"google","neutral","126530795987939328"
"google","neutral","126530553477468160"
"google","neutral","126530551384506368"
"google","neutral","126530550394650625"
"google","neutral","126530487840813056"
"google","neutral","126530423026233346"
"google","neutral","126529904731881472"
"google","neutral","126529833487446016"
"google","neutral","126529490737303552"
"google","neutral","126529470814363648"
"google","neutral","126529468981452800"
"google","neutral","126529224642281472"
"google","neutral","126529168715431936"
"google","neutral","126529111819681792"
"google","neutral","126529019284946944"
"google","neutral","126528767228248064"
"google","neutral","126528551766867968"
"google","neutral","126528448050118656"
"google","neutral","126528318542589952"
"google","neutral","126528290352660480"
"google","neutral","126528288729473024"
"google","neutral","126528287831891968"
"google","neutral","126528286871396352"
"google","neutral","126527897065373696"
"google","neutral","126527757151776768"
"google","neutral","126527743528673280"
"google","neutral","126527122218041345"
"google","neutral","126527077905207296"
"google","neutral","126526945008689152"
"google","neutral","126526850452299776"
"google","neutral","126526793380409344"
"google","neutral","126526782001262592"
"google","neutral","126526594973052928"
"google","neutral","126525872915226624"
"google","neutral","126525491954987008"
"google","neutral","126525465715425282"
"google","neutral","126525210483638272"
"google","neutral","126525031135195136"
"google","neutral","126524784120037376"
"google","neutral","126524648874717184"
"google","neutral","126524242635403264"
"google","neutral","126523791735144448"
"google","neutral","126523776195231744"
"google","neutral","126523435772948480"
"google","neutral","126523421231300608"
"google","neutral","126523245649342464"
"google","neutral","126522979080339456"
"google","neutral","126522853779705856"
"google","neutral","126522802466598912"
"google","neutral","126522664939565057"
"google","neutral","126522423771267072"
"google","neutral","126521973672120320"
"google","neutral","126521582809128961"
"google","neutral","126521489116766208"
"google","neutral","126521228524658688"
"google","neutral","126520695218913282"
"google","neutral","126520511483219968"
"google","neutral","126520501442056193"
"google","neutral","126520500246687745"
"google","neutral","126520116795015169"
"google","neutral","126520107089395712"
"google","neutral","126520020871294977"
"google","neutral","126519912821825538"
"google","neutral","126519469500669952"
"google","neutral","126519331956862976"
"google","neutral","126519306832982016"
"google","neutral","126519290722648064"
"google","neutral","126519251631747072"
"google","neutral","126519072195223552"
"google","neutral","126519034488426496"
"google","neutral","126518955526455296"
"google","neutral","126518709358575616"
"google","neutral","126518669554626560"
"google","neutral","126518471893848064"
"google","neutral","126518469507289090"
"google","neutral","126518466315431936"
"google","neutral","126518222487961600"
"google","neutral","126518218343972864"
"google","neutral","126518146063532032"
"google","neutral","126518121946292224"
"google","neutral","126518025863168000"
"google","neutral","126517966589267968"
"google","neutral","126517947329036288"
"google","neutral","126517793792344064"
"google","neutral","126517583347326976"
"google","neutral","126517558152134656"
"google","neutral","126517526363504641"
"google","neutral","126517076889321472"
"google","neutral","126516936862474241"
"google","neutral","126516898845310977"
"google","neutral","126516776652640256"
"google","neutral","126516749242871809"
"google","neutral","126516744742387712"
"google","neutral","126516481679818752"
"google","neutral","126516342319890432"
"google","neutral","126516212749443072"
"google","neutral","126515624984846336"
"google","neutral","126514999375048705"
"google","neutral","126514945373376512"
"google","neutral","126514719828885504"
"google","neutral","126514719770161152"
"google","neutral","126514718188900352"
"google","neutral","126514697875894272"
"google","neutral","126514441314500608"
"google","neutral","126514438680489985"
"google","neutral","126513983338450944"
"google","neutral","126513869467299840"
"google","neutral","126513499890397185"
"google","neutral","126513429103128577"
"google","neutral","126513426968215552"
"google","neutral","126513317320736768"
"google","neutral","126513312857985024"
"google","neutral","126513307589935104"
"google","neutral","126513117944496128"
"google","neutral","126512968958607360"
"google","neutral","126512932933734402"
"google","neutral","126512471845515264"
"google","neutral","126512277720535040"
"google","neutral","126512265036959744"
"google","neutral","126512261543116800"
"google","neutral","126512199857475585"
"google","neutral","126511907569020928"
"google","neutral","126511799947366401"
"google","neutral","126511578777526273"
"google","neutral","126511507088478208"
"google","neutral","126511380365983744"
"google","neutral","126511358861778944"
"google","neutral","126511243371610113"
"google","neutral","126510915771301888"
"google","neutral","126510377558216704"
"google","neutral","126510049039368192"
"google","neutral","126509922505596928"
"google","neutral","126509495907135489"
"google","neutral","126509474935611392"
"google","neutral","126509381327134720"
"google","neutral","126509283260108800"
"google","neutral","126508885992415232"
"google","neutral","126508789254979584"
"google","neutral","126508753997668352"
"google","neutral","126508398522019840"
"google","neutral","126508037400825857"
"google","neutral","126507982543532034"
"google","neutral","126507925337411584"
"google","neutral","126507418539671552"
"google","neutral","126506926069645312"
"google","neutral","126506902145347584"
"google","neutral","126506895124086784"
"google","neutral","126506846499520512"
"google","neutral","126506795958153216"
"google","neutral","126506651271430144"
"google","neutral","126506272152502272"
"google","neutral","126506232432439296"
"google","neutral","126505670446022656"
"google","neutral","126505612690456576"
"google","neutral","126505607116238848"
"google","neutral","126505392191705088"
"google","neutral","126505359161573377"
"google","neutral","126505133587709953"
"google","neutral","126505125853401088"
"google","neutral","126505094664568833"
"google","neutral","126505086041067520"
"google","neutral","126504923687960576"
"google","neutral","126504910844989440"
"google","neutral","126504427275300864"
"google","neutral","126504319859175424"
"google","neutral","126504126665334784"
"google","neutral","126504115508494337"
"google","neutral","126504105530236928"
"google","neutral","126503947560165376"
"google","neutral","126503703514578944"
"google","neutral","126503627706732544"
"google","neutral","126503364103118848"
"google","neutral","126503349657935872"
"google","neutral","126503348613558272"
"google","neutral","126503088461848576"
"google","neutral","126502761608122368"
"google","neutral","126502616128684032"
"google","neutral","126502614086070273"
"google","neutral","126502326356815872"
"google","neutral","126502296916987904"
"google","neutral","126502250041454593"
"google","neutral","126502128737976321"
"google","neutral","126502100308996097"
"google","neutral","126501988132327425"
"google","neutral","126501647378690048"
"google","neutral","126501463752060928"
"google","neutral","126501463672369152"
"google","neutral","126501463663976448"
"google","neutral","126501463554924544"
"google","neutral","126501428897382400"
"google","neutral","126501360089825280"
"google","neutral","126501176559677441"
"google","neutral","126501155999203328"
"google","neutral","126500659833995265"
"google","neutral","126500532478148610"
"google","neutral","126500276994711553"
"google","neutral","126500105762250752"
"google","neutral","126499712164560896"
"google","neutral","126499577443532801"
"google","neutral","126499346022805504"
"google","neutral","126499293895987201"
"google","neutral","126498840831475712"
"google","neutral","126498759143211008"
"google","neutral","126498593770184704"
"google","neutral","126498259228303360"
"google","neutral","126497423815213056"
"google","neutral","126497346870718464"
"google","neutral","126497339933327360"
"google","neutral","126497339073495040"
"google","neutral","126497335831306240"
"google","neutral","126497288301457408"
"google","neutral","126496951746301952"
"google","neutral","126496930204352512"
"google","neutral","126496891797118976"
"google","neutral","126496835933179904"
"google","neutral","126496835920609280"
"google","neutral","126496802634612736"
"google","neutral","126496726143086592"
"google","neutral","126496634120056832"
"google","neutral","126496571541045248"
"google","neutral","126496553811709952"
"google","neutral","126496493648609280"
"google","neutral","126496230984519680"
"google","neutral","126496131554344960"
"google","neutral","126496131545960449"
"google","neutral","126496131529183232"
"google","neutral","126496131441102848"
"google","neutral","126496131374006272"
"google","neutral","126495741014315008"
"google","neutral","126495706356789248"
"google","neutral","126495319792959488"
"google","neutral","126495072102522880"
"google","neutral","126495001868906496"
"google","neutral","126494909548077056"
"google","neutral","126494532857643008"
"google","neutral","126494358508806144"
"google","neutral","126494314057568256"
"google","neutral","126494239143116801"
"google","neutral","126494171065364480"
"google","neutral","126494094276042752"
"google","neutral","126493962499391488"
"google","neutral","126493811638677504"
"google","neutral","126493567182061569"
"google","neutral","126493558365630465"
"google","neutral","126493550618742784"
"google","neutral","126493370028797953"
"google","neutral","126493327540502528"
"google","neutral","126493280832724992"
"google","neutral","126493189254291457"
"google","neutral","126493174477758464"
"google","neutral","126493155855052800"
"google","neutral","126493015907897344"
"google","neutral","126492985834733568"
"google","neutral","126492886517809152"
"google","neutral","126492795027456000"
"google","neutral","126492737766834177"
"google","neutral","126492735598366720"
"google","neutral","126492719987179520"
"google","neutral","126492604799004672"
"google","neutral","126492471759867904"
"google","neutral","126492325219278848"
"google","neutral","126492310866362368"
"google","neutral","126492059308785664"
"google","neutral","126491876860755969"
"google","neutral","126491752260575232"
"google","neutral","126491517924810752"
"google","neutral","126491255436881920"
"google","neutral","126491202810953728"
"google","neutral","126490806315008000"
"google","neutral","126490797225934850"
"google","neutral","126490709921497088"
"google","neutral","126490566837026817"
"google","neutral","126490158815125504"
"google","neutral","126490011901231104"
"google","neutral","126489908998176769"
"google","neutral","126489751325908992"
"google","neutral","126489719012990976"
"google","neutral","126489523776536576"
"google","neutral","126489506672160768"
"google","neutral","126489489328705536"
"google","neutral","126489300828307456"
"google","neutral","126489263490596864"
"google","neutral","126489064319881216"
"google","neutral","126489048717074432"
"google","neutral","126488649905864705"
"google","neutral","126488582218203136"
"google","neutral","126488561888399360"
"google","neutral","126487924043821057"
"google","neutral","126487912433975297"
"google","neutral","126487807156944899"
"google","neutral","126487541569433600"
"google","neutral","126487372039847937"
"google","neutral","126487043462266880"
"google","neutral","126486941364527104"
"google","neutral","126486616343724032"
"google","neutral","126486384902017024"
"google","neutral","126486348713570304"
"google","neutral","126486111689256960"
"google","neutral","126485712836112384"
"google","neutral","126485684113522689"
"google","neutral","126484162302586880"
"google","neutral","126484021369778177"
"google","positive","126534020367519744"
"google","positive","126533948925952000"
"google","positive","126533562781544448"
"google","positive","126533166352699392"
"google","positive","126532897715929088"
"google","positive","126531552367751169"
"google","positive","126530945976238080"
"google","positive","126530924576907264"
"google","positive","126530807891374082"
"google","positive","126530189579649024"
"google","positive","126530027939569665"
"google","positive","126529770778411008"
"google","positive","126528982807089152"
"google","positive","126528264117293056"
"google","positive","126525368860540928"
"google","positive","126525172969766912"
"google","positive","126523731710443521"
"google","positive","126522810821644288"
"google","positive","126522714713370624"
"google","positive","126522621251682304"
"google","positive","126522262768726016"
"google","positive","126520029410885632"
"google","positive","126519483752914944"
"google","positive","126518882939838464"
"google","positive","126516779886456832"
"google","positive","126513526385819648"
"google","positive","126513425043030016"
"google","positive","126512728297844736"
"google","positive","126511545160171520"
"google","positive","126511426926944256"
"google","positive","126510977335300096"
"google","positive","126508433582211072"
"google","positive","126507105023819776"
"google","positive","126506850781888512"
"google","positive","126506410195431424"
"google","positive","126506064387637249"
"google","positive","126505384428052481"
"google","positive","126505187752943616"
"google","positive","126505144878772224"
"google","positive","126504452680187905"
"google","positive","126504216004005888"
"google","positive","126503805369069568"
"google","positive","126502415322193920"
"google","positive","126502014560649216"
"google","positive","126501468902658048"
"google","positive","126499428965158912"
"google","positive","126498734409396224"
"google","positive","126498587499696128"
"google","positive","126497976314109952"
"google","positive","126497860752646146"
"google","positive","126496739531304960"
"google","positive","126496342901133313"
"google","positive","126496262668292096"
"google","positive","126496155856142336"
"google","positive","126496005809127424"
"google","positive","126495843116265475"
"google","positive","126495283176685569"
"google","positive","126494976396898305"
"google","positive","126494883367235585"
"google","positive","126494838689513473"
"google","positive","126494645281755136"
"google","positive","126494573966016512"
"google","positive","126494221879357440"
"google","positive","126493850914131968"
"google","positive","126493722916560896"
"google","positive","126493648757071873"
"google","positive","126493624270725120"
"google","positive","126493405760069632"
"google","positive","126493371790397440"
"google","positive","126493265661919232"
"google","positive","126493192110612480"
"google","positive","126493101807239168"
"google","positive","126493034014720000"
"google","positive","126492656124702721"
"google","positive","126492495394775043"
"google","positive","126492266016673794"
"google","positive","126492242373386240"
"google","positive","126492040954527744"
"google","positive","126491420260442112"
"google","positive","126491084854530049"
"google","positive","126490282878443520"
"google","positive","126489924596793345"
"google","positive","126489848004608000"
"google","positive","126489713782685696"
"google","positive","126489671730597888"
"google","positive","126489564415131649"
"google","positive","126489424807735296"
"google","positive","126489393526616064"
"google","positive","126489182263721984"
"google","positive","126489085102661632"
"google","positive","126488933772169216"
"google","positive","126488863374983168"
"google","positive","126488589046517760"
"google","positive","126488519265894400"
"google","positive","126488304341360640"
"google","positive","126488294325370880"
"google","positive","126488282862338049"
"google","positive","126488249739915264"
"google","positive","126488018616987648"
"google","positive","126487844830191617"
"google","positive","126487523366150144"
"google","positive","126487508589621248"
"google","positive","126487153655029760"
"google","positive","126487082905518081"
"google","positive","126486849706401792"
"google","positive","126486332104130561"
"google","positive","126485171280166913"
"google","positive","126484769285480448"
"google","positive","126484631389356032"
"microsoft","irrelevant","126807138587783168"
"microsoft","irrelevant","126806596662726660"
"microsoft","irrelevant","126800969521577984"
"microsoft","irrelevant","126798811262763009"
"microsoft","irrelevant","126798048289488896"
"microsoft","irrelevant","126794558456610816"
"microsoft","irrelevant","126794506266882048"
"microsoft","irrelevant","126794057979670529"
"microsoft","irrelevant","126792221730148353"
"microsoft","irrelevant","126789413706543104"
"microsoft","irrelevant","126788442356064256"
"microsoft","irrelevant","126787343704260608"
"microsoft","irrelevant","126787220022640640"
"microsoft","irrelevant","126786402837995521"
"microsoft","irrelevant","126785814876274688"
"microsoft","irrelevant","126785355310579712"
"microsoft","irrelevant","126783417152053248"
"microsoft","irrelevant","126782732373196800"
"microsoft","irrelevant","126779541720010752"
"microsoft","irrelevant","126777498716479488"
"microsoft","irrelevant","126775712525979648"
"microsoft","irrelevant","126775015021625346"
"microsoft","irrelevant","126775002082189312"
"microsoft","irrelevant","126774793746907137"
"microsoft","irrelevant","126774646715580416"
"microsoft","irrelevant","126774646568783872"
"microsoft","irrelevant","126774641044897793"
"microsoft","irrelevant","126773569345699840"
"microsoft","irrelevant","126773055816085504"
"microsoft","irrelevant","126771131884638208"
"microsoft","irrelevant","126770870709534720"
"microsoft","irrelevant","126770869254094849"
"microsoft","irrelevant","126769625626198016"
"microsoft","irrelevant","126769625420673024"
"microsoft","irrelevant","126769623591944192"
"microsoft","irrelevant","126769618458120192"
"microsoft","irrelevant","126769617342435329"
"microsoft","irrelevant","126769617057234944"
"microsoft","irrelevant","126769617019486209"
"microsoft","irrelevant","126769616826531840"
"microsoft","irrelevant","126767288652271617"
"microsoft","irrelevant","126767180112076800"
"microsoft","irrelevant","126764864197758976"
"microsoft","irrelevant","126764341784625152"
"microsoft","irrelevant","126763862409232384"
"microsoft","irrelevant","126763321541148672"
"microsoft","irrelevant","126762113980055552"
"microsoft","irrelevant","126760617800515584"
"microsoft","irrelevant","126758582631927809"
"microsoft","irrelevant","126756934937350144"
"microsoft","irrelevant","126756701855682560"
"microsoft","irrelevant","126756084961652736"
"microsoft","irrelevant","126755997975977984"
"microsoft","irrelevant","126755662792364032"
"microsoft","irrelevant","126754317775552513"
"microsoft","irrelevant","126753907794919424"
"microsoft","irrelevant","126752731380719616"
"microsoft","irrelevant","126752590162698241"
"microsoft","irrelevant","126751890150137856"
"microsoft","irrelevant","126751116061974528"
"microsoft","irrelevant","126746850106675200"
"microsoft","irrelevant","126745438136176640"
"microsoft","irrelevant","126744626974564352"
"microsoft","irrelevant","126743570689429504"
"microsoft","irrelevant","126743504675282944"
"microsoft","irrelevant","126743035903094785"
"microsoft","irrelevant","126741924446076928"
"microsoft","irrelevant","126740492540055552"
"microsoft","irrelevant","126738342900539392"
"microsoft","irrelevant","126737787335606273"
"microsoft","irrelevant","126736841872388096"
"microsoft","irrelevant","126736717939093504"
"microsoft","irrelevant","126734622263476224"
"microsoft","irrelevant","126733828000722944"
"microsoft","irrelevant","126733262822440960"
"microsoft","irrelevant","126732894092791808"
"microsoft","irrelevant","126731601584455682"
"microsoft","irrelevant","126731253490794496"
"microsoft","irrelevant","126726825505329152"
"microsoft","irrelevant","126726459246129152"
"microsoft","irrelevant","126726358800936960"
"microsoft","irrelevant","126725627758915584"
"microsoft","irrelevant","126724454649839616"
"microsoft","irrelevant","126723588324737024"
"microsoft","irrelevant","126722505128935424"
"microsoft","irrelevant","126719767590604801"
"microsoft","irrelevant","126719569179054080"
"microsoft","irrelevant","126717214211575808"
"microsoft","irrelevant","126715672981016577"
"microsoft","irrelevant","126710063497887744"
"microsoft","irrelevant","126709780038434816"
"microsoft","irrelevant","126709737222963200"
"microsoft","irrelevant","126708681239822336"
"microsoft","irrelevant","126707839912771585"
"microsoft","irrelevant","126707460244373504"
"microsoft","irrelevant","126705791527952384"
"microsoft","irrelevant","126705448438079488"
"microsoft","irrelevant","126705060708225024"
"microsoft","irrelevant","126704346573455360"
"microsoft","irrelevant","126704236057739264"
"microsoft","irrelevant","126703003351785472"
"microsoft","irrelevant","126702046350024704"
"microsoft","irrelevant","126699236615127041"
"microsoft","irrelevant","126698924709920768"
"microsoft","irrelevant","126698924621832192"
"microsoft","irrelevant","126698507657678848"
"microsoft","irrelevant","126696228745523200"
"microsoft","irrelevant","126695671163133952"
"microsoft","irrelevant","126695665769250818"
"microsoft","irrelevant","126690506976657408"
"microsoft","irrelevant","126689124638932993"
"microsoft","irrelevant","126687780943306752"
"microsoft","irrelevant","126687048647184384"
"microsoft","irrelevant","126686446357716992"
"microsoft","irrelevant","126686301780049920"
"microsoft","irrelevant","126685380681547777"
"microsoft","irrelevant","126684849934303233"
"microsoft","irrelevant","126684618605867008"
"microsoft","irrelevant","126682886756777984"
"microsoft","irrelevant","126681644223578113"
"microsoft","irrelevant","126681070413418496"
"microsoft","irrelevant","126680158508810240"
"microsoft","irrelevant","126679060431634432"
"microsoft","irrelevant","126679053347467264"
"microsoft","irrelevant","126678520033325057"
"microsoft","irrelevant","126678376277749760"
"microsoft","irrelevant","126677890531201024"
"microsoft","irrelevant","126677325008994306"
"microsoft","irrelevant","126676566154555395"
"microsoft","irrelevant","126676435988512768"
"microsoft","irrelevant","126675459353223168"
"microsoft","irrelevant","126674938076725248"
"microsoft","irrelevant","126673983235035138"
"microsoft","irrelevant","126673474751172608"
"microsoft","irrelevant","126673257175855106"
"microsoft","irrelevant","126671001357529089"
"microsoft","irrelevant","126671000736763904"
"microsoft","irrelevant","126670954112880640"
"microsoft","irrelevant","126669765778485248"
"microsoft","irrelevant","126668863667572736"
"microsoft","irrelevant","126668329002872833"
"microsoft","irrelevant","126666281461096448"
"microsoft","irrelevant","126664812947181568"
"microsoft","irrelevant","126664329335541760"
"microsoft","irrelevant","126663390302187521"
"microsoft","irrelevant","126663150148911105"
"microsoft","irrelevant","126662722673844224"
"microsoft","irrelevant","126662658991718400"
"microsoft","irrelevant","126662635033858049"
"microsoft","irrelevant","126662436966236160"
"microsoft","irrelevant","126661415510614018"
"microsoft","irrelevant","126660622883631104"
"microsoft","irrelevant","126660026013188097"
"microsoft","irrelevant","126659873579610113"
"microsoft","irrelevant","126657340920438785"
"microsoft","irrelevant","126656050664443904"
"microsoft","irrelevant","126655432361123840"
"microsoft","irrelevant","126654232538521600"
"microsoft","irrelevant","126653714357432320"
"microsoft","irrelevant","126653276040073216"
"microsoft","irrelevant","126652806546464768"
"microsoft","irrelevant","126652711188963328"
"microsoft","irrelevant","126652683040993280"
"microsoft","irrelevant","126652025181179904"
"microsoft","irrelevant","126651878351183873"
"microsoft","irrelevant","126651164325457920"
"microsoft","irrelevant","126650231159922689"
"microsoft","irrelevant","126650224625205248"
"microsoft","irrelevant","126650101304262656"
"microsoft","irrelevant","126649985897996288"
"microsoft","irrelevant","126649791299063808"
"microsoft","irrelevant","126648588129419264"
"microsoft","irrelevant","126648114886086657"
"microsoft","irrelevant","126648049459142656"
"microsoft","irrelevant","126646302032396289"
"microsoft","irrelevant","126644360434565124"
"microsoft","irrelevant","126643786557296640"
"microsoft","irrelevant","126643010296487936"
"microsoft","irrelevant","126640207167631361"
"microsoft","irrelevant","126638752167759872"
"microsoft","irrelevant","126638520034013184"
"microsoft","irrelevant","126637475153186816"
"microsoft","irrelevant","126636564469121024"
"microsoft","irrelevant","126632414830276608"
"microsoft","irrelevant","126630702392426496"
"microsoft","irrelevant","126630465246466048"
"microsoft","irrelevant","126629195546755072"
"microsoft","irrelevant","126628979636572160"
"microsoft","irrelevant","126628699402539008"
"microsoft","irrelevant","126626670181490688"
"microsoft","irrelevant","126626576069693440"
"microsoft","irrelevant","126626327888539648"
"microsoft","irrelevant","126625929215754240"
"microsoft","irrelevant","126625386565087232"
"microsoft","irrelevant","126625265928515584"
"microsoft","irrelevant","126623895334817792"
"microsoft","irrelevant","126622818220785664"
"microsoft","irrelevant","126621969461415936"
"microsoft","irrelevant","126621712656760832"
"microsoft","irrelevant","126620721236545536"
"microsoft","irrelevant","126619975518666752"
"microsoft","irrelevant","126618143966756864"
"microsoft","irrelevant","126618143098548224"
"microsoft","irrelevant","126615874508558336"
"microsoft","irrelevant","126615672351498240"
"microsoft","irrelevant","126615378976718848"
"microsoft","irrelevant","126615034007789569"
"microsoft","irrelevant","126614370150129664"
"microsoft","irrelevant","126613470245437440"
"microsoft","irrelevant","126612194594000896"
"microsoft","irrelevant","126611679961300993"
"microsoft","irrelevant","126611107266834433"
"microsoft","irrelevant","126610365852303361"
"microsoft","irrelevant","126608861808431107"
"microsoft","irrelevant","126606198911930368"
"microsoft","irrelevant","126606101671186432"
"microsoft","irrelevant","126605924273111042"
"microsoft","irrelevant","126599691881299968"
"microsoft","irrelevant","126598693351723010"
"microsoft","irrelevant","126598545062105088"
"microsoft","irrelevant","126597416693665793"
"microsoft","irrelevant","126596412187226112"
"microsoft","irrelevant","126592053055459328"
"microsoft","irrelevant","126591243294748672"
"microsoft","irrelevant","126590333520855040"
"microsoft","irrelevant","126590035314229249"
"microsoft","irrelevant","126589888266108929"
"microsoft","irrelevant","126589085304369152"
"microsoft","irrelevant","126588920958955521"
"microsoft","irrelevant","126586599772389376"
"microsoft","irrelevant","126586563147743232"
"microsoft","irrelevant","126585826955104256"
"microsoft","irrelevant","126585200355454976"
"microsoft","irrelevant","126583539662733312"
"microsoft","irrelevant","126582476121444352"
"microsoft","irrelevant","126579035093479425"
"microsoft","irrelevant","126576827476094976"
"microsoft","irrelevant","126576629395898368"
"microsoft","irrelevant","126575943706877953"
"microsoft","irrelevant","126575205048000512"
"microsoft","irrelevant","126574756307808256"
"microsoft","irrelevant","126573880285466625"
"microsoft","irrelevant","126570427479896064"
"microsoft","irrelevant","126569812120973312"
"microsoft","irrelevant","126568272819793920"
"microsoft","irrelevant","126566960979914752"
"microsoft","irrelevant","126565939075497984"
"microsoft","irrelevant","126564298209247232"
"microsoft","irrelevant","126564244329218048"
"microsoft","irrelevant","126563471662915584"
"microsoft","irrelevant","126561890825543680"
"microsoft","irrelevant","126560506097049600"
"microsoft","irrelevant","126558250194829312"
"microsoft","irrelevant","126553180711559169"
"microsoft","irrelevant","126553028730953730"
"microsoft","irrelevant","126550811894480896"
"microsoft","irrelevant","126549243061207040"
"microsoft","irrelevant","126546080384040960"
"microsoft","irrelevant","126540569844523008"
"microsoft","irrelevant","126536951984689152"
"microsoft","irrelevant","126532894272397312"
"microsoft","irrelevant","126530398317592576"
"microsoft","irrelevant","126527536313278465"
"microsoft","irrelevant","126523675364171778"
"microsoft","irrelevant","126518913294020608"
"microsoft","irrelevant","126518577263153152"
"microsoft","irrelevant","126506168184078336"
"microsoft","irrelevant","126506057613848576"
"microsoft","irrelevant","126500518515310592"
"microsoft","irrelevant","126487014957785088"
"microsoft","irrelevant","126485491238436866"
"microsoft","negative","126802977813037057"
"microsoft","negative","126795554079510528"
"microsoft","negative","126793207613894659"
"microsoft","negative","126790861831938048"
"microsoft","negative","126788223409197058"
"microsoft","negative","126786271921184768"
"microsoft","negative","126778114385772548"
"microsoft","negative","126771575591665665"
"microsoft","negative","126766935634485249"
"microsoft","negative","126763108080427009"
"microsoft","negative","126761988608098304"
"microsoft","negative","126759080860725248"
"microsoft","negative","126753683630333952"
"microsoft","negative","126750481069510656"
"microsoft","negative","126748219261726721"
"microsoft","negative","126747859960856576"
"microsoft","negative","126744670465306624"
"microsoft","negative","126744132763910144"
"microsoft","negative","126744130784198656"
"microsoft","negative","126738867087884288"
"microsoft","negative","126730748882460672"
"microsoft","negative","126730580934135809"
"microsoft","negative","126730265551843329"
"microsoft","negative","126727758108823553"
"microsoft","negative","126722961381134336"
"microsoft","negative","126722095743893504"
"microsoft","negative","126718833493938176"
"microsoft","negative","126716806688804865"
"microsoft","negative","126705293055889408"
"microsoft","negative","126692062757269505"
"microsoft","negative","126691815394000896"
"microsoft","negative","126689051960033280"
"microsoft","negative","126682137972834305"
"microsoft","negative","126681641388216320"
"microsoft","negative","126681389570596865"
"microsoft","negative","126680630087008257"
"microsoft","negative","126679134817624066"
"microsoft","negative","126671856404144128"
"microsoft","negative","126668133405696000"
"microsoft","negative","126666768541421571"
"microsoft","negative","126647829656641536"
"microsoft","negative","126646630702260224"
"microsoft","negative","126644987474608128"
"microsoft","negative","126642036572041216"
"microsoft","negative","126640632478445568"
"microsoft","negative","126637450008346624"
"microsoft","negative","126636886977556480"
"microsoft","negative","126636535813636096"
"microsoft","negative","126628406258450432"
"microsoft","negative","126622538557177856"
"microsoft","negative","126618374972248064"
"microsoft","negative","126614764339212288"
"microsoft","negative","126602276805685248"
"microsoft","negative","126599337361932288"
"microsoft","negative","126586083470360576"
"microsoft","negative","126583473929588736"
"microsoft","negative","126579470424473600"
"microsoft","negative","126579121303207936"
"microsoft","negative","126573688941318144"
"microsoft","negative","126573680665964544"
"microsoft","negative","126572362316513280"
"microsoft","negative","126570851389800448"
"microsoft","negative","126567507350913024"
"microsoft","negative","126566106252062720"
"microsoft","negative","126525932625334272"
"microsoft","negative","126519630868119552"
"microsoft","negative","126518620095393792"
"microsoft","negative","126508179281547264"
"microsoft","negative","126504435227701248"
"microsoft","negative","126488915996721153"
"microsoft","negative","126484955047006209"
"microsoft","neutral","126809228194217984"
"microsoft","neutral","126808500356644864"
"microsoft","neutral","126808393892634625"
"microsoft","neutral","126805369619087360"
"microsoft","neutral","126803763603312640"
"microsoft","neutral","126803513190789121"
"microsoft","neutral","126803044426985472"
"microsoft","neutral","126802586178293760"
"microsoft","neutral","126800882477174784"
"microsoft","neutral","126800313029099520"
"microsoft","neutral","126798908335734785"
"microsoft","neutral","126798906129526784"
"microsoft","neutral","126797598425223169"
"microsoft","neutral","126797364433387520"
"microsoft","neutral","126797363418370048"
"microsoft","neutral","126797339758305280"
"microsoft","neutral","126797206232645635"
"microsoft","neutral","126795614649466880"
"microsoft","neutral","126795009986002946"
